query_index,candidate_index,query_figure_id,candidate_figure_id,query_paper_id,candidate_paper_id,query_field,candidate_field,similarity,rank,negative_type
6584,6970,FIG_00006585,FIG_00006971,2605.29833v2,2605.31108v1,AI,ML,0.831810712814331,8,inter_paper
6584,33205,FIG_00006585,FIG_00033206,2605.29833v2,2512.12974v1,AI,BIOINFO,0.829662024974823,9,inter_paper
6584,33612,FIG_00006585,FIG_00033613,2605.29833v2,2512.03460v1,AI,BIOINFO,0.829154372215271,10,inter_paper
6584,20677,FIG_00006585,FIG_00020678,2605.29833v2,2605.22819v1,AI,CV,0.82911616563797,11,inter_paper
6584,14882,FIG_00006585,FIG_00014883,2605.29833v2,2605.15487v1,AI,IMAGING,0.8289865255355835,12,inter_paper
6585,20614,FIG_00006586,FIG_00020615,2605.29833v2,2605.23028v1,AI,CV,0.8729647397994995,1,inter_paper
6585,28714,FIG_00006586,FIG_00028715,2605.29833v2,2605.24135v1,AI,BIOINFO,0.8696203231811523,2,inter_paper
6585,8146,FIG_00006586,FIG_00008147,2605.29833v2,2605.30018v2,AI,ML,0.8641813397407532,3,inter_paper
6585,32686,FIG_00006586,FIG_00032687,2605.29833v2,2512.24945v2,AI,BIOINFO,0.8607745170593262,4,inter_paper
6585,7125,FIG_00006586,FIG_00007126,2605.29833v2,2605.30997v1,AI,ML,0.8574133515357971,5,inter_paper
6585,19594,FIG_00006586,FIG_00019595,2605.29833v2,2602.22235v1,AI,IMAGING,0.8557192087173462,6,inter_paper
6585,8548,FIG_00006586,FIG_00008549,2605.29833v2,2605.29548v1,AI,ML,0.8554259538650513,7,inter_paper
6585,12611,FIG_00006586,FIG_00012612,2605.29833v2,2605.30265v1,AI,CV,0.8549754619598389,8,inter_paper
6585,15409,FIG_00006586,FIG_00015410,2605.29833v2,2605.05522v1,AI,IMAGING,0.8547968864440918,9,inter_paper
6585,19518,FIG_00006586,FIG_00019519,2605.29833v2,2603.00141v3,AI,IMAGING,0.8529162406921387,10,inter_paper
6585,17770,FIG_00006586,FIG_00017771,2605.29833v2,2603.22496v1,AI,IMAGING,0.8527486324310303,11,inter_paper
6585,20612,FIG_00006586,FIG_00020613,2605.29833v2,2605.23028v1,AI,CV,0.8523397445678711,12,inter_paper
6585,29640,FIG_00006586,FIG_00029641,2605.29833v2,2605.00479v1,AI,BIOINFO,0.8512930274009705,13,inter_paper
6585,19936,FIG_00006586,FIG_00019937,2605.29833v2,2602.13414v1,AI,IMAGING,0.8507557511329651,14,inter_paper
6585,34909,FIG_00006586,FIG_00034910,2605.29833v2,2605.28453v1,AI,SIGNAL,0.8500127792358398,15,inter_paper
6585,22617,FIG_00006586,FIG_00022618,2605.29833v2,2605.21714v1,AI,ROBOTICS,0.8499078750610352,16,inter_paper
6585,6692,FIG_00006586,FIG_00006693,2605.29833v2,2605.27355v2,AI,AI,0.8488255739212036,17,inter_paper
6586,16050,FIG_00006587,FIG_00016051,2605.30391v1,2604.21960v2,AI,IMAGING,0.8988300561904907,15,inter_paper
6586,11779,FIG_00006587,FIG_00011780,2605.30391v1,2605.25997v1,AI,ML,0.8961302042007446,16,inter_paper
6586,12198,FIG_00006587,FIG_00012199,2605.30391v1,2605.31292v1,AI,CV,0.8958948850631714,17,inter_paper
6586,30594,FIG_00006587,FIG_00030595,2605.30391v1,2603.20115v1,AI,BIOINFO,0.8956019878387451,18,inter_paper
6587,26133,FIG_00006588,FIG_00026134,2605.30391v1,2605.10917v1,AI,ROBOTICS,0.8998756408691406,17,inter_paper
6587,29153,FIG_00006588,FIG_00029154,2605.30391v1,2605.14998v2,AI,BIOINFO,0.8996711373329163,18,inter_paper
6588,19257,FIG_00006589,FIG_00019258,2605.30391v1,2603.00205v1,AI,IMAGING,0.893258810043335,5,inter_paper
6588,6591,FIG_00006589,FIG_00006592,2605.30391v1,2605.30391v1,AI,AI,0.887015700340271,6,intra_paper
6588,7767,FIG_00006589,FIG_00007768,2605.30391v1,2605.30514v1,AI,ML,0.8716189861297607,7,inter_paper
6588,9022,FIG_00006589,FIG_00009023,2605.30391v1,2605.28803v1,AI,ML,0.869129478931427,8,inter_paper
6588,25620,FIG_00006589,FIG_00025621,2605.30391v1,2605.12625v2,AI,ROBOTICS,0.8678123950958252,9,inter_paper
6588,31844,FIG_00006589,FIG_00031845,2605.30391v1,2602.02128v2,AI,BIOINFO,0.8671056032180786,10,inter_paper
6588,16033,FIG_00006589,FIG_00016034,2605.30391v1,2604.22212v1,AI,IMAGING,0.8668842315673828,11,inter_paper
6588,16050,FIG_00006589,FIG_00016051,2605.30391v1,2604.21960v2,AI,IMAGING,0.8654268980026245,12,inter_paper
6588,9218,FIG_00006589,FIG_00009219,2605.30391v1,2605.28626v1,AI,ML,0.8633564710617065,13,inter_paper
6588,29803,FIG_00006589,FIG_00029804,2605.30391v1,2604.21573v1,AI,BIOINFO,0.8627045750617981,14,inter_paper
6588,7082,FIG_00006589,FIG_00007083,2605.30391v1,2605.31022v1,AI,ML,0.8617365956306458,15,inter_paper
6590,21972,FIG_00006591,FIG_00021973,2605.30391v1,2605.24350v1,AI,ROBOTICS,0.89804607629776,5,inter_paper
6590,11654,FIG_00006591,FIG_00011655,2605.30391v1,2605.26061v1,AI,ML,0.8977344632148743,6,inter_paper
6590,16050,FIG_00006591,FIG_00016051,2605.30391v1,2604.21960v2,AI,IMAGING,0.8970751762390137,7,inter_paper
6590,6746,FIG_00006591,FIG_00006747,2605.30391v1,2605.31272v1,AI,ML,0.8956396579742432,8,inter_paper
6590,27150,FIG_00006591,FIG_00027151,2605.30391v1,2605.07727v1,AI,ROBOTICS,0.8950678706169128,9,inter_paper
6590,17815,FIG_00006591,FIG_00017816,2605.30391v1,2603.21786v1,AI,IMAGING,0.8908538818359375,10,inter_paper
6590,8007,FIG_00006591,FIG_00008008,2605.30391v1,2605.30190v1,AI,ML,0.8904181122779846,11,inter_paper
6590,13054,FIG_00006591,FIG_00013055,2605.30391v1,2605.29599v1,AI,CV,0.8889297246932983,12,inter_paper
6590,25534,FIG_00006591,FIG_00025535,2605.30391v1,2605.12710v1,AI,ROBOTICS,0.887498140335083,13,inter_paper
6590,7082,FIG_00006591,FIG_00007083,2605.30391v1,2605.31022v1,AI,ML,0.8860760927200317,14,inter_paper
6591,32503,FIG_00006592,FIG_00032504,2605.30391v1,2601.05921v1,AI,BIOINFO,0.8983379006385803,10,inter_paper
6591,26133,FIG_00006592,FIG_00026134,2605.30391v1,2605.10917v1,AI,ROBOTICS,0.8980401158332825,11,inter_paper
6591,11799,FIG_00006592,FIG_00011800,2605.30391v1,2605.25966v1,AI,ML,0.8972289562225342,12,inter_paper
6591,9538,FIG_00006592,FIG_00009539,2605.30391v1,2605.28290v1,AI,ML,0.8957597017288208,13,inter_paper
6593,28632,FIG_00006594,FIG_00028633,2605.30391v1,2605.26690v1,AI,BIOINFO,0.8983803391456604,4,inter_paper
6593,11799,FIG_00006594,FIG_00011800,2605.30391v1,2605.25966v1,AI,ML,0.8972795009613037,5,inter_paper
6593,7767,FIG_00006594,FIG_00007768,2605.30391v1,2605.30514v1,AI,ML,0.8965247273445129,6,inter_paper
6593,16033,FIG_00006594,FIG_00016034,2605.30391v1,2604.22212v1,AI,IMAGING,0.8946810364723206,7,inter_paper
6593,24662,FIG_00006594,FIG_00024663,2605.30391v1,2605.15492v1,AI,ROBOTICS,0.894599437713623,8,inter_paper
6593,29144,FIG_00006594,FIG_00029145,2605.30391v1,2605.15353v1,AI,BIOINFO,0.8933049440383911,9,inter_paper
6593,21631,FIG_00006594,FIG_00021632,2605.30391v1,2605.25584v1,AI,ROBOTICS,0.8923447728157043,10,inter_paper
6594,25535,FIG_00006595,FIG_00025536,2605.30391v1,2605.12710v1,AI,ROBOTICS,0.8998371958732605,4,inter_paper
6594,33513,FIG_00006595,FIG_00033514,2605.30391v1,2512.05346v1,AI,BIOINFO,0.8942222595214844,5,inter_paper
6594,26156,FIG_00006595,FIG_00026157,2605.30391v1,2605.10903v1,AI,ROBOTICS,0.8882255554199219,6,inter_paper
6594,30824,FIG_00006595,FIG_00030825,2605.30391v1,2603.12349v1,AI,BIOINFO,0.8811261057853699,7,inter_paper
6594,10048,FIG_00006595,FIG_00010049,2605.30391v1,2605.27774v1,AI,ML,0.878315269947052,8,inter_paper
6594,34779,FIG_00006595,FIG_00034780,2605.30391v1,2605.29995v1,AI,SIGNAL,0.8782318830490112,9,inter_paper
6594,20324,FIG_00006595,FIG_00020325,2605.30391v1,2602.13293v2,AI,IMAGING,0.8781840801239014,10,inter_paper
6594,23811,FIG_00006595,FIG_00023812,2605.30391v1,2605.18059v1,AI,ROBOTICS,0.8738498091697693,11,inter_paper
6594,25052,FIG_00006595,FIG_00025053,2605.30391v1,2605.13751v1,AI,ROBOTICS,0.8724817037582397,12,inter_paper
6595,8516,FIG_00006596,FIG_00008517,2605.29796v2,2605.29582v1,AI,ML,0.8365170359611511,1,inter_paper
6595,33071,FIG_00006596,FIG_00033072,2605.29796v2,2512.15930v2,AI,BIOINFO,0.7970119118690491,2,inter_paper
6595,34477,FIG_00006596,FIG_00034478,2605.29796v2,2511.09576v1,AI,BIOINFO,0.7930830717086792,3,inter_paper
6595,8316,FIG_00006596,FIG_00008317,2605.29796v2,2605.29857v1,AI,ML,0.7901032567024231,4,inter_paper
6595,32328,FIG_00006596,FIG_00032329,2605.29796v2,2601.11505v2,AI,BIOINFO,0.7879714965820312,5,inter_paper
6596,7540,FIG_00006597,FIG_00007541,2605.29796v2,2605.30656v1,AI,ML,0.8917598724365234,1,inter_paper
6596,26688,FIG_00006597,FIG_00026689,2605.29796v2,2605.11009v1,AI,ROBOTICS,0.8858184814453125,2,inter_paper
6596,33946,FIG_00006597,FIG_00033947,2605.29796v2,2512.00100v1,AI,BIOINFO,0.8818552494049072,3,inter_paper
6596,25437,FIG_00006597,FIG_00025438,2605.29796v2,2605.12974v2,AI,ROBOTICS,0.8739907741546631,4,inter_paper
6596,9335,FIG_00006597,FIG_00009336,2605.29796v2,2605.28589v1,AI,ML,0.8714810609817505,5,inter_paper
6596,25486,FIG_00006597,FIG_00025487,2605.29796v2,2605.12771v1,AI,ROBOTICS,0.8708375096321106,6,inter_paper
6596,33678,FIG_00006597,FIG_00033679,2605.29796v2,2512.02162v1,AI,BIOINFO,0.8682416081428528,7,inter_paper
6596,25709,FIG_00006597,FIG_00025710,2605.29796v2,2605.12236v1,AI,ROBOTICS,0.8678572177886963,8,inter_paper
6598,13490,FIG_00006599,FIG_00013491,2605.29796v2,2605.28806v1,AI,CV,0.8973484039306641,4,inter_paper
6598,12143,FIG_00006599,FIG_00012144,2605.29796v2,2605.31351v1,AI,CV,0.8963220715522766,5,inter_paper
6598,25839,FIG_00006599,FIG_00025840,2605.29796v2,2605.11859v1,AI,ROBOTICS,0.8937830924987793,6,inter_paper
6598,24872,FIG_00006599,FIG_00024873,2605.29796v2,2605.14598v2,AI,ROBOTICS,0.8893882036209106,7,inter_paper
6598,12848,FIG_00006599,FIG_00012849,2605.29796v2,2605.30045v1,AI,CV,0.888107419013977,8,inter_paper
6598,30248,FIG_00006599,FIG_00030249,2605.29796v2,2604.06269v2,AI,BIOINFO,0.8864086270332336,9,inter_paper
6598,8307,FIG_00006599,FIG_00008308,2605.29796v2,2605.29863v1,AI,ML,0.8846297264099121,10,inter_paper
6601,8577,FIG_00006602,FIG_00008578,2605.29796v2,2605.29523v1,AI,ML,0.8880385160446167,3,inter_paper
6601,10246,FIG_00006602,FIG_00010247,2605.29796v2,2605.27649v1,AI,ML,0.8868268728256226,4,inter_paper
6601,33519,FIG_00006602,FIG_00033520,2605.29796v2,2512.05256v1,AI,BIOINFO,0.8839923143386841,5,inter_paper
6601,33518,FIG_00006602,FIG_00033519,2605.29796v2,2512.05256v1,AI,BIOINFO,0.8827177286148071,6,inter_paper
6601,10249,FIG_00006602,FIG_00010250,2605.29796v2,2605.27649v1,AI,ML,0.8770174980163574,7,inter_paper
6601,10248,FIG_00006602,FIG_00010249,2605.29796v2,2605.27649v1,AI,ML,0.8680496215820312,8,inter_paper
6602,33517,FIG_00006603,FIG_00033518,2605.29796v2,2512.05256v1,AI,BIOINFO,0.8837955594062805,1,inter_paper
6602,33519,FIG_00006603,FIG_00033520,2605.29796v2,2512.05256v1,AI,BIOINFO,0.8821064233779907,2,inter_paper
6602,8577,FIG_00006603,FIG_00008578,2605.29796v2,2605.29523v1,AI,ML,0.87334805727005,3,inter_paper
6602,10246,FIG_00006603,FIG_00010247,2605.29796v2,2605.27649v1,AI,ML,0.8693444728851318,4,inter_paper
6602,30026,FIG_00006603,FIG_00030027,2605.29796v2,2604.16586v1,AI,BIOINFO,0.8657099008560181,5,inter_paper
6602,6691,FIG_00006603,FIG_00006692,2605.29796v2,2605.27355v2,AI,AI,0.8635591268539429,6,inter_paper
6602,10249,FIG_00006603,FIG_00010250,2605.29796v2,2605.27649v1,AI,ML,0.8568428754806519,7,inter_paper
6602,33518,FIG_00006603,FIG_00033519,2605.29796v2,2512.05256v1,AI,BIOINFO,0.8520908355712891,8,inter_paper
6603,27735,FIG_00006604,FIG_00027736,2605.30387v1,2602.00149v1,AI,IMAGING,0.8616286516189575,1,inter_paper
6603,28975,FIG_00006604,FIG_00028976,2605.30387v1,2605.18685v1,AI,BIOINFO,0.8519006967544556,2,inter_paper
6603,13181,FIG_00006604,FIG_00013182,2605.30387v1,2605.29455v1,AI,CV,0.8463922142982483,3,inter_paper
6603,33219,FIG_00006604,FIG_00033220,2605.30387v1,2512.14750v1,AI,BIOINFO,0.8412231206893921,4,inter_paper
6603,13213,FIG_00006604,FIG_00013214,2605.30387v1,2605.29416v1,AI,CV,0.8355030417442322,5,inter_paper
6603,12373,FIG_00006604,FIG_00012374,2605.30387v1,2605.30784v1,AI,CV,0.8298282027244568,6,inter_paper
6603,30509,FIG_00006604,FIG_00030510,2605.30387v1,2603.26809v1,AI,BIOINFO,0.8283202648162842,7,inter_paper
6603,13157,FIG_00006604,FIG_00013158,2605.30387v1,2605.29471v1,AI,CV,0.8237705230712891,8,inter_paper
6603,25867,FIG_00006604,FIG_00025868,2605.30387v1,2605.11817v2,AI,ROBOTICS,0.8193138837814331,9,inter_paper
6603,18884,FIG_00006604,FIG_00018885,2605.30387v1,2603.13328v1,AI,IMAGING,0.8169671297073364,10,inter_paper
6603,8701,FIG_00006604,FIG_00008702,2605.30387v1,2605.29263v1,AI,ML,0.8150873780250549,11,inter_paper
6603,18830,FIG_00006604,FIG_00018831,2605.30387v1,2603.05681v1,AI,IMAGING,0.814713180065155,12,inter_paper
6603,33217,FIG_00006604,FIG_00033218,2605.30387v1,2512.14750v1,AI,BIOINFO,0.8141611814498901,13,inter_paper
6603,18430,FIG_00006604,FIG_00018431,2605.30387v1,2603.13422v1,AI,IMAGING,0.8127262592315674,14,inter_paper
6603,8720,FIG_00006604,FIG_00008721,2605.30387v1,2605.29228v1,AI,ML,0.8122959136962891,15,inter_paper
6603,19600,FIG_00006604,FIG_00019601,2605.30387v1,2602.18965v1,AI,IMAGING,0.8097562193870544,16,inter_paper
6603,13548,FIG_00006604,FIG_00013549,2605.30387v1,2605.28630v1,AI,CV,0.8094349503517151,17,inter_paper
6603,9772,FIG_00006604,FIG_00009773,2605.30387v1,2605.28103v1,AI,ML,0.8088273406028748,18,inter_paper
6604,7017,FIG_00006605,FIG_00007018,2605.30387v1,2605.31063v1,AI,ML,0.8943585157394409,1,inter_paper
6604,31720,FIG_00006605,FIG_00031721,2605.30387v1,2602.04270v1,AI,BIOINFO,0.8804601430892944,2,inter_paper
6604,29088,FIG_00006605,FIG_00029089,2605.30387v1,2605.16724v1,AI,BIOINFO,0.8659759759902954,3,inter_paper
6604,31724,FIG_00006605,FIG_00031725,2605.30387v1,2602.04270v1,AI,BIOINFO,0.8592410087585449,4,inter_paper
6604,24110,FIG_00006605,FIG_00024111,2605.30387v1,2605.17204v1,AI,ROBOTICS,0.8566415309906006,5,inter_paper
6604,31706,FIG_00006605,FIG_00031707,2605.30387v1,2602.04270v1,AI,BIOINFO,0.8564714193344116,6,inter_paper
6604,30730,FIG_00006605,FIG_00030731,2605.30387v1,2603.16957v1,AI,BIOINFO,0.8512732982635498,7,inter_paper
6604,20036,FIG_00006605,FIG_00020037,2605.30387v1,2602.12410v2,AI,IMAGING,0.8447566628456116,8,inter_paper
6604,10361,FIG_00006605,FIG_00010362,2605.30387v1,2605.27523v1,AI,ML,0.8433891534805298,9,inter_paper
6604,31710,FIG_00006605,FIG_00031711,2605.30387v1,2602.04270v1,AI,BIOINFO,0.842272162437439,10,inter_paper
6604,29351,FIG_00006605,FIG_00029352,2605.30387v1,2605.07746v1,AI,BIOINFO,0.8401963710784912,11,inter_paper
6604,29352,FIG_00006605,FIG_00029353,2605.30387v1,2605.07746v1,AI,BIOINFO,0.8394573926925659,12,inter_paper
6604,31727,FIG_00006605,FIG_00031728,2605.30387v1,2602.04270v1,AI,BIOINFO,0.8344299793243408,13,inter_paper
6604,18296,FIG_00006605,FIG_00018297,2605.30387v1,2603.13204v1,AI,IMAGING,0.8338947296142578,14,inter_paper
6604,8066,FIG_00006605,FIG_00008067,2605.30387v1,2605.30167v1,AI,ML,0.8325489163398743,15,inter_paper
6604,31732,FIG_00006605,FIG_00031733,2605.30387v1,2602.04270v1,AI,BIOINFO,0.8312659859657288,16,inter_paper
6604,33969,FIG_00006605,FIG_00033970,2605.30387v1,2511.20950v3,AI,BIOINFO,0.8309328556060791,17,inter_paper
6604,31607,FIG_00006605,FIG_00031608,2605.30387v1,2602.08751v3,AI,BIOINFO,0.8307955861091614,18,inter_paper
6604,29353,FIG_00006605,FIG_00029354,2605.30387v1,2605.07746v1,AI,BIOINFO,0.8296356797218323,19,inter_paper
6604,31725,FIG_00006605,FIG_00031726,2605.30387v1,2602.04270v1,AI,BIOINFO,0.8275390267372131,20,inter_paper
6605,8467,FIG_00006606,FIG_00008468,2605.30387v1,2605.29669v1,AI,ML,0.8589814901351929,1,inter_paper
6605,34637,FIG_00006606,FIG_00034638,2605.30387v1,2511.04854v2,AI,BIOINFO,0.8407411575317383,2,inter_paper
6605,31225,FIG_00006606,FIG_00031226,2605.30387v1,2602.23324v1,AI,BIOINFO,0.8373397588729858,3,inter_paper
6605,31628,FIG_00006606,FIG_00031629,2605.30387v1,2602.07709v1,AI,BIOINFO,0.8355972170829773,4,inter_paper
6605,8466,FIG_00006606,FIG_00008467,2605.30387v1,2605.29669v1,AI,ML,0.834825873374939,5,inter_paper
6605,34638,FIG_00006606,FIG_00034639,2605.30387v1,2511.04854v2,AI,BIOINFO,0.8342596888542175,6,inter_paper
6605,8465,FIG_00006606,FIG_00008466,2605.30387v1,2605.29669v1,AI,ML,0.8340285420417786,7,inter_paper
6605,10118,FIG_00006606,FIG_00010119,2605.30387v1,2605.27733v1,AI,ML,0.8328016996383667,8,inter_paper
6605,33722,FIG_00006606,FIG_00033723,2605.30387v1,2512.01652v1,AI,BIOINFO,0.8323341608047485,9,inter_paper
6605,34453,FIG_00006606,FIG_00034454,2605.30387v1,2511.09583v2,AI,BIOINFO,0.8284794688224792,10,inter_paper
6605,34636,FIG_00006606,FIG_00034637,2605.30387v1,2511.04854v2,AI,BIOINFO,0.8225032091140747,11,inter_paper
6605,33627,FIG_00006606,FIG_00033628,2605.30387v1,2512.03122v1,AI,BIOINFO,0.8205864429473877,12,inter_paper
6605,27145,FIG_00006606,FIG_00027146,2605.30387v1,2605.07741v1,AI,ROBOTICS,0.8191033601760864,13,inter_paper
6605,33628,FIG_00006606,FIG_00033629,2605.30387v1,2512.03122v1,AI,BIOINFO,0.818501889705658,14,inter_paper
6608,20204,FIG_00006609,FIG_00020205,2605.30387v1,2602.10420v3,AI,IMAGING,0.8993172645568848,5,inter_paper
6608,10559,FIG_00006609,FIG_00010560,2605.30387v1,2605.27073v1,AI,ML,0.8971250057220459,6,inter_paper
6608,8995,FIG_00006609,FIG_00008996,2605.30387v1,2605.28819v1,AI,ML,0.8931786417961121,7,inter_paper
6608,9040,FIG_00006609,FIG_00009041,2605.30387v1,2605.28912v1,AI,ML,0.8930593729019165,8,inter_paper
6608,9039,FIG_00006609,FIG_00009040,2605.30387v1,2605.28912v1,AI,ML,0.8921363949775696,9,inter_paper
6608,11406,FIG_00006609,FIG_00011407,2605.30387v1,2605.26310v1,AI,ML,0.8893442153930664,10,inter_paper
6608,32869,FIG_00006609,FIG_00032870,2605.30387v1,2512.21895v1,AI,BIOINFO,0.8862543106079102,11,inter_paper
6608,9041,FIG_00006609,FIG_00009042,2605.30387v1,2605.28912v1,AI,ML,0.8851948380470276,12,inter_paper
6608,28860,FIG_00006609,FIG_00028861,2605.30387v1,2605.20692v1,AI,BIOINFO,0.8849245309829712,13,inter_paper
6608,13764,FIG_00006609,FIG_00013765,2605.30387v1,2605.31321v1,AI,ROBOTICS,0.8815107345581055,14,inter_paper
6608,34382,FIG_00006609,FIG_00034383,2605.30387v1,2511.11080v1,AI,BIOINFO,0.8797957897186279,15,inter_paper
6608,22219,FIG_00006609,FIG_00022220,2605.30387v1,2605.23027v1,AI,ROBOTICS,0.8797639608383179,16,inter_paper
6608,34945,FIG_00006609,FIG_00034946,2605.30387v1,2605.28403v1,AI,SIGNAL,0.8788748979568481,17,inter_paper
6608,22230,FIG_00006609,FIG_00022231,2605.30387v1,2605.23027v1,AI,ROBOTICS,0.877638578414917,18,inter_paper
6608,12055,FIG_00006609,FIG_00012056,2605.30387v1,2605.31457v1,AI,CV,0.8767173290252686,19,inter_paper
6609,11224,FIG_00006610,FIG_00011225,2605.30387v1,2605.26423v1,AI,ML,0.8501623272895813,1,inter_paper
6609,30221,FIG_00006610,FIG_00030222,2605.30387v1,2604.07557v1,AI,BIOINFO,0.821029543876648,2,inter_paper
6609,16359,FIG_00006610,FIG_00016360,2605.30387v1,2604.14724v1,AI,IMAGING,0.7999776005744934,3,inter_paper
6609,34560,FIG_00006610,FIG_00034561,2605.30387v1,2511.07313v1,AI,BIOINFO,0.7983754277229309,4,inter_paper
6609,9024,FIG_00006610,FIG_00009025,2605.30387v1,2605.28803v1,AI,ML,0.793787956237793,5,inter_paper
6609,20036,FIG_00006610,FIG_00020037,2605.30387v1,2602.12410v2,AI,IMAGING,0.7833831310272217,6,inter_paper
6609,16406,FIG_00006610,FIG_00016407,2605.30387v1,2604.14259v1,AI,IMAGING,0.7819344997406006,7,inter_paper
6609,13423,FIG_00006610,FIG_00013424,2605.30387v1,2605.29064v1,AI,CV,0.7818261981010437,8,inter_paper
6609,34345,FIG_00006610,FIG_00034346,2605.30387v1,2511.12990v1,AI,BIOINFO,0.7777712941169739,9,inter_paper
6609,22861,FIG_00006610,FIG_00022862,2605.30387v1,2605.20917v1,AI,ROBOTICS,0.7750417590141296,10,inter_paper
6609,31427,FIG_00006610,FIG_00031428,2605.30387v1,2602.16004v1,AI,BIOINFO,0.769008994102478,11,inter_paper
6609,29343,FIG_00006610,FIG_00029344,2605.30387v1,2605.07746v1,AI,BIOINFO,0.7635694742202759,12,inter_paper
6609,11717,FIG_00006610,FIG_00011718,2605.30387v1,2605.26035v1,AI,ML,0.7630312442779541,13,inter_paper
6609,29349,FIG_00006610,FIG_00029350,2605.30387v1,2605.07746v1,AI,BIOINFO,0.762619137763977,14,inter_paper
6609,24110,FIG_00006610,FIG_00024111,2605.30387v1,2605.17204v1,AI,ROBOTICS,0.761185884475708,15,inter_paper
6609,31731,FIG_00006610,FIG_00031732,2605.30387v1,2602.04270v1,AI,BIOINFO,0.7588062882423401,16,inter_paper
6609,32890,FIG_00006610,FIG_00032891,2605.30387v1,2512.21301v1,AI,BIOINFO,0.7562658190727234,17,inter_paper
6610,6615,FIG_00006611,FIG_00006616,2605.29640v2,2605.29640v2,AI,AI,0.8813599348068237,2,intra_paper
6610,33517,FIG_00006611,FIG_00033518,2605.29640v2,2512.05256v1,AI,BIOINFO,0.8784271478652954,3,inter_paper
6610,33519,FIG_00006611,FIG_00033520,2605.29640v2,2512.05256v1,AI,BIOINFO,0.8736366629600525,4,inter_paper
6610,6690,FIG_00006611,FIG_00006691,2605.29640v2,2605.27355v2,AI,AI,0.8724114894866943,5,inter_paper
6611,27179,FIG_00006612,FIG_00027180,2605.29640v2,2605.07560v2,AI,ROBOTICS,0.8999651670455933,4,inter_paper
6611,21295,FIG_00006612,FIG_00021296,2605.29640v2,2605.27532v1,AI,ROBOTICS,0.8985029458999634,5,inter_paper
6611,21486,FIG_00006612,FIG_00021487,2605.29640v2,2605.26471v1,AI,ROBOTICS,0.8979281783103943,6,inter_paper
6611,16971,FIG_00006612,FIG_00016972,2605.29640v2,2604.04670v1,AI,IMAGING,0.8975532054901123,7,inter_paper
6611,14774,FIG_00006612,FIG_00014775,2605.29640v2,2605.16764v1,AI,IMAGING,0.8968960046768188,8,inter_paper
6611,33877,FIG_00006612,FIG_00033878,2605.29640v2,2512.00521v2,AI,BIOINFO,0.895702600479126,9,inter_paper
6611,21917,FIG_00006612,FIG_00021918,2605.29640v2,2605.24495v1,AI,ROBOTICS,0.8950575590133667,10,inter_paper
6611,29616,FIG_00006612,FIG_00029617,2605.29640v2,2605.00948v1,AI,BIOINFO,0.8946568965911865,11,inter_paper
6611,11223,FIG_00006612,FIG_00011224,2605.29640v2,2605.26423v1,AI,ML,0.893354058265686,12,inter_paper
6611,8921,FIG_00006612,FIG_00008922,2605.29640v2,2605.28990v1,AI,ML,0.8929181098937988,13,inter_paper
6612,27368,FIG_00006613,FIG_00027369,2605.29640v2,2605.06595v1,AI,ROBOTICS,0.8997581005096436,2,inter_paper
6612,16971,FIG_00006613,FIG_00016972,2605.29640v2,2604.04670v1,AI,IMAGING,0.8996828198432922,3,inter_paper
6612,27179,FIG_00006613,FIG_00027180,2605.29640v2,2605.07560v2,AI,ROBOTICS,0.8995974659919739,4,inter_paper
6612,21295,FIG_00006613,FIG_00021296,2605.29640v2,2605.27532v1,AI,ROBOTICS,0.8955559134483337,5,inter_paper
6612,21486,FIG_00006613,FIG_00021487,2605.29640v2,2605.26471v1,AI,ROBOTICS,0.895246148109436,6,inter_paper
6612,14774,FIG_00006613,FIG_00014775,2605.29640v2,2605.16764v1,AI,IMAGING,0.894584596157074,7,inter_paper
6612,21917,FIG_00006613,FIG_00021918,2605.29640v2,2605.24495v1,AI,ROBOTICS,0.8944825530052185,8,inter_paper
6612,33877,FIG_00006613,FIG_00033878,2605.29640v2,2512.00521v2,AI,BIOINFO,0.8942486047744751,9,inter_paper
