anchor_id,positive_id,negative_id
FIG_00010016,FIG_00010021,FIG_00013098
FIG_00002436,FIG_00002437,FIG_00007745
FIG_00005629,FIG_00005630,FIG_00011833
FIG_00005629,FIG_00005630,FIG_00013151
FIG_00005629,FIG_00005630,FIG_00010295
FIG_00005629,FIG_00005630,FIG_00006924
FIG_00005629,FIG_00005630,FIG_00016952
FIG_00005629,FIG_00005631,FIG_00011833
FIG_00005629,FIG_00005631,FIG_00013151
FIG_00005629,FIG_00005631,FIG_00010295
FIG_00005629,FIG_00005631,FIG_00006924
FIG_00005629,FIG_00005631,FIG_00016952
FIG_00003039,FIG_00003040,FIG_00021839
FIG_00003039,FIG_00003040,FIG_00003892
FIG_00003039,FIG_00003040,FIG_00023709
FIG_00003039,FIG_00003040,FIG_00031679
FIG_00003039,FIG_00003040,FIG_00006899
FIG_00003039,FIG_00003042,FIG_00021839
FIG_00003039,FIG_00003042,FIG_00003892
FIG_00003039,FIG_00003042,FIG_00023709
FIG_00003039,FIG_00003042,FIG_00031679
FIG_00003039,FIG_00003042,FIG_00006899
FIG_00004885,FIG_00005152,FIG_00013260
FIG_00004885,FIG_00031374,FIG_00013260
FIG_00004885,FIG_00026597,FIG_00013260
FIG_00027453,FIG_00027454,FIG_00027457
FIG_00010984,FIG_00010986,FIG_00030457
FIG_00010984,FIG_00010986,FIG_00028967
FIG_00010984,FIG_00010986,FIG_00026495
FIG_00010984,FIG_00010986,FIG_00028966
FIG_00010984,FIG_00010986,FIG_00020579
FIG_00010984,FIG_00010987,FIG_00030457
FIG_00010984,FIG_00010987,FIG_00028967
FIG_00010984,FIG_00010987,FIG_00026495
FIG_00010984,FIG_00010987,FIG_00028966
FIG_00010984,FIG_00010987,FIG_00020579
FIG_00010984,FIG_00010988,FIG_00030457
FIG_00010984,FIG_00010988,FIG_00028967
FIG_00010984,FIG_00010988,FIG_00026495
FIG_00010984,FIG_00010988,FIG_00028966
FIG_00010984,FIG_00010988,FIG_00020579
FIG_00011493,FIG_00011494,FIG_00011500
FIG_00011493,FIG_00011494,FIG_00032620
FIG_00011493,FIG_00011494,FIG_00011499
FIG_00011493,FIG_00011494,FIG_00011503
FIG_00011493,FIG_00011494,FIG_00011502
FIG_00010635,FIG_00010636,FIG_00010641
FIG_00010635,FIG_00010636,FIG_00010644
FIG_00002049,FIG_00002057,FIG_00032394
FIG_00002049,FIG_00002057,FIG_00003745
FIG_00002049,FIG_00002057,FIG_00009183
FIG_00002049,FIG_00002057,FIG_00002240
FIG_00002049,FIG_00002057,FIG_00028828
FIG_00032042,FIG_00032043,FIG_00032467
FIG_00032042,FIG_00032043,FIG_00033913
FIG_00032042,FIG_00032043,FIG_00032311
FIG_00032042,FIG_00032043,FIG_00034143
FIG_00031997,FIG_00032000,FIG_00034557
FIG_00031997,FIG_00032000,FIG_00034244
FIG_00031997,FIG_00031998,FIG_00034557
FIG_00031997,FIG_00031998,FIG_00034244
FIG_00031997,FIG_00031999,FIG_00034557
FIG_00031997,FIG_00031999,FIG_00034244
FIG_00009797,FIG_00009798,FIG_00030576
FIG_00009797,FIG_00009798,FIG_00029366
FIG_00009797,FIG_00009798,FIG_00029890
FIG_00009797,FIG_00009798,FIG_00030191
FIG_00009797,FIG_00009798,FIG_00031892
FIG_00014594,FIG_00034283,FIG_00014949
FIG_00014594,FIG_00034283,FIG_00031391
FIG_00014594,FIG_00034283,FIG_00019240
FIG_00014594,FIG_00034283,FIG_00028651
FIG_00014594,FIG_00034283,FIG_00028893
FIG_00016047,FIG_00016048,FIG_00020418
FIG_00016047,FIG_00016048,FIG_00032150
FIG_00016047,FIG_00016048,FIG_00027860
FIG_00016047,FIG_00016048,FIG_00018358
FIG_00016047,FIG_00016048,FIG_00018360
FIG_00004196,FIG_00004197,FIG_00010247
FIG_00004196,FIG_00004197,FIG_00034056
FIG_00026977,FIG_00026978,FIG_00032837
FIG_00026977,FIG_00026978,FIG_00034886
FIG_00026977,FIG_00026978,FIG_00034173
FIG_00026977,FIG_00026978,FIG_00027421
FIG_00011080,FIG_00011083,FIG_00014894
FIG_00031013,FIG_00031014,FIG_00031018
FIG_00031013,FIG_00031014,FIG_00033676
FIG_00000227,FIG_00000228,FIG_00030960
FIG_00000227,FIG_00000228,FIG_00001663
FIG_00000227,FIG_00000228,FIG_00029889
FIG_00000227,FIG_00000228,FIG_00001662
FIG_00000227,FIG_00000228,FIG_00030001
FIG_00006112,FIG_00006113,FIG_00008499
FIG_00031093,FIG_00031094,FIG_00033399
FIG_00000775,FIG_00000776,FIG_00005126
FIG_00000775,FIG_00000776,FIG_00013222
FIG_00000775,FIG_00000776,FIG_00005125
FIG_00000775,FIG_00000776,FIG_00005124
FIG_00000775,FIG_00000776,FIG_00007742
FIG_00000642,FIG_00000643,FIG_00010674
FIG_00000642,FIG_00000643,FIG_00028351
FIG_00000642,FIG_00000643,FIG_00005797
FIG_00000642,FIG_00000643,FIG_00003284
FIG_00000642,FIG_00000643,FIG_00003280
FIG_00026599,FIG_00032243,FIG_00031575
FIG_00026832,FIG_00026853,FIG_00026859
FIG_00026832,FIG_00026853,FIG_00026833
FIG_00026832,FIG_00026853,FIG_00026851
FIG_00026832,FIG_00026853,FIG_00030486
FIG_00026832,FIG_00026853,FIG_00031684
FIG_00026832,FIG_00026856,FIG_00026859
FIG_00026832,FIG_00026856,FIG_00026833
FIG_00026832,FIG_00026856,FIG_00026851
FIG_00026832,FIG_00026856,FIG_00030486
FIG_00026832,FIG_00026856,FIG_00031684
FIG_00026832,FIG_00026855,FIG_00026859
FIG_00026832,FIG_00026855,FIG_00026833
FIG_00026832,FIG_00026855,FIG_00026851
FIG_00026832,FIG_00026855,FIG_00030486
FIG_00026832,FIG_00026855,FIG_00031684
FIG_00003465,FIG_00003466,FIG_00011365
FIG_00003465,FIG_00003466,FIG_00009676
FIG_00003465,FIG_00003466,FIG_00003467
FIG_00003465,FIG_00003466,FIG_00005362
FIG_00003465,FIG_00003466,FIG_00022332
FIG_00003465,FIG_00003470,FIG_00011365
FIG_00003465,FIG_00003470,FIG_00009676
FIG_00003465,FIG_00003470,FIG_00003467
FIG_00003465,FIG_00003470,FIG_00005362
FIG_00003465,FIG_00003470,FIG_00022332
FIG_00001952,FIG_00001954,FIG_00003533
FIG_00001952,FIG_00001954,FIG_00008342
FIG_00001952,FIG_00001954,FIG_00029439
FIG_00001952,FIG_00001954,FIG_00029239
FIG_00001952,FIG_00001954,FIG_00006109
FIG_00001952,FIG_00001953,FIG_00003533
FIG_00001952,FIG_00001953,FIG_00008342
FIG_00001952,FIG_00001953,FIG_00029439
FIG_00001952,FIG_00001953,FIG_00029239
FIG_00001952,FIG_00001953,FIG_00006109
FIG_00001952,FIG_00001956,FIG_00003533
FIG_00001952,FIG_00001956,FIG_00008342
FIG_00001952,FIG_00001956,FIG_00029439
FIG_00001952,FIG_00001956,FIG_00029239
FIG_00001952,FIG_00001956,FIG_00006109
FIG_00002364,FIG_00012625,FIG_00004351
FIG_00002364,FIG_00012625,FIG_00028414
FIG_00002364,FIG_00012625,FIG_00005693
FIG_00002364,FIG_00012625,FIG_00006479
FIG_00022797,FIG_00022799,FIG_00022800
FIG_00022797,FIG_00022799,FIG_00029298
FIG_00022797,FIG_00022799,FIG_00031135
FIG_00022797,FIG_00022799,FIG_00023531
FIG_00022797,FIG_00022799,FIG_00029673
FIG_00026526,FIG_00026528,FIG_00033121
FIG_00026526,FIG_00026528,FIG_00029926
FIG_00026526,FIG_00026528,FIG_00030002
FIG_00026526,FIG_00026528,FIG_00031372
FIG_00026526,FIG_00026529,FIG_00033121
FIG_00026526,FIG_00026529,FIG_00029926
FIG_00026526,FIG_00026529,FIG_00030002
FIG_00026526,FIG_00026529,FIG_00031372
FIG_00026526,FIG_00026527,FIG_00033121
FIG_00026526,FIG_00026527,FIG_00029926
FIG_00026526,FIG_00026527,FIG_00030002
FIG_00026526,FIG_00026527,FIG_00031372
FIG_00008528,FIG_00008538,FIG_00008704
FIG_00008528,FIG_00008538,FIG_00034631
FIG_00008528,FIG_00008538,FIG_00010632
FIG_00008528,FIG_00008538,FIG_00010362
FIG_00008528,FIG_00008538,FIG_00011366
FIG_00011525,FIG_00011526,FIG_00026859
FIG_00011525,FIG_00011526,FIG_00015988
FIG_00011525,FIG_00011526,FIG_00025441
FIG_00011525,FIG_00011526,FIG_00032694
FIG_00011525,FIG_00011526,FIG_00030930
FIG_00032482,FIG_00032483,FIG_00034361
FIG_00003970,FIG_00003971,FIG_00025235
FIG_00003970,FIG_00003971,FIG_00029263
FIG_00003970,FIG_00003971,FIG_00007907
FIG_00003970,FIG_00003971,FIG_00029262
FIG_00003970,FIG_00003971,FIG_00029265
FIG_00010709,FIG_00010713,FIG_00032725
FIG_00010709,FIG_00010713,FIG_00030406
FIG_00010709,FIG_00010713,FIG_00028036
FIG_00010709,FIG_00010713,FIG_00033683
FIG_00010709,FIG_00010713,FIG_00025435
FIG_00010709,FIG_00010711,FIG_00032725
FIG_00010709,FIG_00010711,FIG_00030406
FIG_00010709,FIG_00010711,FIG_00028036
FIG_00010709,FIG_00010711,FIG_00033683
FIG_00010709,FIG_00010711,FIG_00025435
FIG_00027660,FIG_00027661,FIG_00029043
FIG_00027660,FIG_00027661,FIG_00032333
FIG_00027660,FIG_00027661,FIG_00028553
FIG_00027660,FIG_00027661,FIG_00031382
FIG_00027660,FIG_00027661,FIG_00030374
FIG_00010347,FIG_00010356,FIG_00031067
FIG_00010347,FIG_00010356,FIG_00026160
FIG_00010347,FIG_00010356,FIG_00019656
FIG_00010347,FIG_00010356,FIG_00010627
FIG_00010347,FIG_00010356,FIG_00034325
FIG_00010347,FIG_00010352,FIG_00031067
FIG_00010347,FIG_00010352,FIG_00026160
FIG_00010347,FIG_00010352,FIG_00019656
FIG_00010347,FIG_00010352,FIG_00010627
FIG_00010347,FIG_00010352,FIG_00034325
FIG_00005746,FIG_00005747,FIG_00018528
FIG_00005746,FIG_00005747,FIG_00010670
FIG_00025993,FIG_00025994,FIG_00033126
FIG_00025993,FIG_00025994,FIG_00033127
FIG_00025993,FIG_00025994,FIG_00033136
FIG_00025993,FIG_00025994,FIG_00031859
FIG_00025993,FIG_00025994,FIG_00033135
FIG_00006379,FIG_00006380,FIG_00011569
FIG_00006379,FIG_00006380,FIG_00031195
FIG_00006379,FIG_00006383,FIG_00011569
FIG_00006379,FIG_00006383,FIG_00031195
FIG_00006379,FIG_00006381,FIG_00011569
FIG_00006379,FIG_00006381,FIG_00031195
FIG_00002482,FIG_00002483,FIG_00033883
FIG_00002482,FIG_00002483,FIG_00004412
FIG_00025843,FIG_00033657,FIG_00031843
FIG_00025843,FIG_00033657,FIG_00026093
FIG_00025843,FIG_00033657,FIG_00026092
FIG_00031176,FIG_00031179,FIG_00031236
FIG_00031176,FIG_00031180,FIG_00031236
FIG_00023056,FIG_00023059,FIG_00030881
FIG_00031992,FIG_00031995,FIG_00034244
FIG_00031992,FIG_00031995,FIG_00031999
FIG_00001147,FIG_00006603,FIG_00003548
FIG_00001147,FIG_00006603,FIG_00008578
FIG_00001147,FIG_00006603,FIG_00010247
FIG_00001147,FIG_00006603,FIG_00033520
FIG_00001147,FIG_00006603,FIG_00033519
FIG_00001147,FIG_00001148,FIG_00003548
FIG_00001147,FIG_00001148,FIG_00008578
FIG_00001147,FIG_00001148,FIG_00010247
FIG_00001147,FIG_00001148,FIG_00033520
FIG_00001147,FIG_00001148,FIG_00033519
FIG_00031361,FIG_00031363,FIG_00033864
FIG_00031361,FIG_00031363,FIG_00033660
FIG_00031361,FIG_00031362,FIG_00033864
FIG_00031361,FIG_00031362,FIG_00033660
FIG_00027280,FIG_00027284,FIG_00032884
FIG_00027280,FIG_00027284,FIG_00030226
FIG_00027280,FIG_00027284,FIG_00028383
FIG_00011333,FIG_00011335,FIG_00034502
FIG_00011333,FIG_00011335,FIG_00031715
FIG_00011333,FIG_00011335,FIG_00011356
FIG_00011333,FIG_00011335,FIG_00027147
FIG_00011333,FIG_00011335,FIG_00011447
FIG_00011333,FIG_00011340,FIG_00034502
FIG_00011333,FIG_00011340,FIG_00031715
FIG_00011333,FIG_00011340,FIG_00011356
FIG_00011333,FIG_00011340,FIG_00027147
FIG_00011333,FIG_00011340,FIG_00011447
FIG_00011333,FIG_00011342,FIG_00034502
FIG_00011333,FIG_00011342,FIG_00031715
FIG_00011333,FIG_00011342,FIG_00011356
FIG_00011333,FIG_00011342,FIG_00027147
FIG_00011333,FIG_00011342,FIG_00011447
FIG_00025216,FIG_00025219,FIG_00025218
FIG_00025216,FIG_00025219,FIG_00025223
FIG_00025216,FIG_00025219,FIG_00025221
FIG_00025216,FIG_00025219,FIG_00025220
FIG_00025216,FIG_00025219,FIG_00025224
FIG_00005518,FIG_00005520,FIG_00005526
FIG_00005518,FIG_00005520,FIG_00008538
FIG_00005518,FIG_00005520,FIG_00031733
FIG_00005518,FIG_00005520,FIG_00031721
FIG_00005518,FIG_00005520,FIG_00032897
FIG_00005518,FIG_00005521,FIG_00005526
FIG_00005518,FIG_00005521,FIG_00008538
FIG_00005518,FIG_00005521,FIG_00031733
FIG_00005518,FIG_00005521,FIG_00031721
FIG_00005518,FIG_00005521,FIG_00032897
FIG_00030086,FIG_00030087,FIG_00034609
FIG_00030086,FIG_00030087,FIG_00032202
FIG_00030086,FIG_00030087,FIG_00030924
FIG_00030086,FIG_00030090,FIG_00034609
FIG_00030086,FIG_00030090,FIG_00032202
FIG_00030086,FIG_00030090,FIG_00030924
FIG_00030710,FIG_00030711,FIG_00032033
FIG_00030710,FIG_00030711,FIG_00032797
FIG_00030710,FIG_00030711,FIG_00032804
FIG_00030710,FIG_00030711,FIG_00032803
FIG_00030710,FIG_00030711,FIG_00032802
FIG_00006530,FIG_00006531,FIG_00032390
FIG_00006530,FIG_00006531,FIG_00019753
FIG_00006530,FIG_00006531,FIG_00014248
FIG_00006530,FIG_00006531,FIG_00010066
FIG_00006530,FIG_00006531,FIG_00025424
FIG_00000290,FIG_00013984,FIG_00005774
FIG_00000290,FIG_00013984,FIG_00008582
FIG_00000290,FIG_00013984,FIG_00003509
FIG_00000290,FIG_00013984,FIG_00004508
FIG_00000290,FIG_00013984,FIG_00006891
FIG_00025228,FIG_00025231,FIG_00025238
FIG_00026699,FIG_00026700,FIG_00030163
FIG_00026699,FIG_00026700,FIG_00031595
FIG_00026699,FIG_00026700,FIG_00031614
FIG_00009141,FIG_00009143,FIG_00013980
FIG_00009141,FIG_00009143,FIG_00011567
FIG_00009141,FIG_00009143,FIG_00020482
FIG_00009141,FIG_00009143,FIG_00011150
FIG_00009141,FIG_00009143,FIG_00029640
FIG_00029335,FIG_00029336,FIG_00030152
FIG_00029335,FIG_00029336,FIG_00032807
FIG_00029335,FIG_00029336,FIG_00031824
FIG_00029335,FIG_00029336,FIG_00031242
FIG_00029335,FIG_00029336,FIG_00033873
FIG_00029608,FIG_00029612,FIG_00029614
FIG_00029608,FIG_00029612,FIG_00029609
FIG_00029608,FIG_00029612,FIG_00033874
FIG_00029608,FIG_00029612,FIG_00030445
FIG_00031536,FIG_00031537,FIG_00033915
FIG_00000172,FIG_00000180,FIG_00021003
FIG_00000172,FIG_00000180,FIG_00001626
FIG_00000172,FIG_00000180,FIG_00027178
FIG_00000172,FIG_00000180,FIG_00000984
FIG_00000172,FIG_00000180,FIG_00004092
FIG_00016799,FIG_00016804,FIG_00025474
FIG_00016799,FIG_00016804,FIG_00017143
FIG_00016799,FIG_00016804,FIG_00031988
FIG_00009892,FIG_00009893,FIG_00032201
FIG_00009892,FIG_00009893,FIG_00030221
FIG_00009892,FIG_00009893,FIG_00012493
FIG_00009892,FIG_00009893,FIG_00032582
FIG_00009892,FIG_00009893,FIG_00032203
FIG_00010986,FIG_00010987,FIG_00030457
FIG_00010986,FIG_00010987,FIG_00020579
FIG_00010986,FIG_00010987,FIG_00028967
FIG_00010986,FIG_00010987,FIG_00028966
FIG_00010986,FIG_00010987,FIG_00020577
FIG_00010986,FIG_00010988,FIG_00030457
FIG_00010986,FIG_00010988,FIG_00020579
FIG_00010986,FIG_00010988,FIG_00028967
FIG_00010986,FIG_00010988,FIG_00028966
FIG_00010986,FIG_00010988,FIG_00020577
FIG_00018141,FIG_00018143,FIG_00030015
FIG_00018141,FIG_00018143,FIG_00031617
FIG_00018141,FIG_00018143,FIG_00020092
FIG_00018141,FIG_00018143,FIG_00020095
FIG_00018141,FIG_00018143,FIG_00027591
FIG_00005527,FIG_00005528,FIG_00005541
FIG_00005527,FIG_00005528,FIG_00033603
FIG_00005527,FIG_00005528,FIG_00005543
FIG_00005527,FIG_00005528,FIG_00008342
FIG_00005527,FIG_00005528,FIG_00005539
FIG_00005527,FIG_00005538,FIG_00005541
FIG_00005527,FIG_00005538,FIG_00033603
FIG_00005527,FIG_00005538,FIG_00005543
FIG_00005527,FIG_00005538,FIG_00008342
FIG_00005527,FIG_00005538,FIG_00005539
FIG_00005527,FIG_00005536,FIG_00005541
FIG_00005527,FIG_00005536,FIG_00033603
FIG_00005527,FIG_00005536,FIG_00005543
FIG_00005527,FIG_00005536,FIG_00008342
FIG_00005527,FIG_00005536,FIG_00005539
FIG_00016153,FIG_00016154,FIG_00016157
FIG_00016153,FIG_00016154,FIG_00026691
FIG_00016153,FIG_00016154,FIG_00021969
FIG_00016153,FIG_00016154,FIG_00023369
FIG_00016153,FIG_00016154,FIG_00021968
FIG_00010540,FIG_00010541,FIG_00019776
FIG_00010540,FIG_00010541,FIG_00028031
FIG_00010540,FIG_00010541,FIG_00020205
FIG_00010540,FIG_00010541,FIG_00031717
FIG_00010540,FIG_00010541,FIG_00023753
FIG_00010540,FIG_00010544,FIG_00019776
FIG_00010540,FIG_00010544,FIG_00028031
FIG_00010540,FIG_00010544,FIG_00020205
FIG_00010540,FIG_00010544,FIG_00031717
FIG_00010540,FIG_00010544,FIG_00023753
FIG_00010540,FIG_00010546,FIG_00019776
FIG_00010540,FIG_00010546,FIG_00028031
FIG_00010540,FIG_00010546,FIG_00020205
FIG_00010540,FIG_00010546,FIG_00031717
FIG_00010540,FIG_00010546,FIG_00023753
FIG_00023862,FIG_00023863,FIG_00032849
FIG_00023862,FIG_00023863,FIG_00029249
FIG_00023862,FIG_00023863,FIG_00032395
FIG_00023862,FIG_00023864,FIG_00032849
FIG_00023862,FIG_00023864,FIG_00029249
FIG_00023862,FIG_00023864,FIG_00032395
FIG_00020669,FIG_00020670,FIG_00020970
FIG_00020669,FIG_00020670,FIG_00026242
FIG_00020669,FIG_00020670,FIG_00020969
FIG_00020669,FIG_00020670,FIG_00020972
FIG_00020669,FIG_00020670,FIG_00027178
FIG_00020577,FIG_00029693,FIG_00030811
FIG_00005703,FIG_00005704,FIG_00011094
FIG_00026660,FIG_00026661,FIG_00026662
FIG_00026660,FIG_00026661,FIG_00026665
FIG_00026660,FIG_00026661,FIG_00026666
FIG_00026660,FIG_00026661,FIG_00032361
FIG_00026660,FIG_00026661,FIG_00027762
FIG_00006108,FIG_00006111,FIG_00028347
FIG_00006108,FIG_00006111,FIG_00032965
FIG_00006108,FIG_00006111,FIG_00013724
FIG_00030261,FIG_00030263,FIG_00032470
FIG_00030261,FIG_00030263,FIG_00032469
FIG_00002519,FIG_00002520,FIG_00030145
FIG_00006635,FIG_00006636,FIG_00016306
FIG_00006635,FIG_00006636,FIG_00010026
FIG_00006635,FIG_00006636,FIG_00028544
FIG_00006635,FIG_00006636,FIG_00029136
FIG_00006635,FIG_00006636,FIG_00010017
FIG_00027800,FIG_00027801,FIG_00029028
FIG_00027800,FIG_00027801,FIG_00031344
FIG_00027800,FIG_00027801,FIG_00027971
FIG_00004813,FIG_00004814,FIG_00030811
FIG_00004813,FIG_00004814,FIG_00029461
FIG_00004813,FIG_00004814,FIG_00013488
FIG_00004813,FIG_00004814,FIG_00030952
FIG_00004813,FIG_00004814,FIG_00033121
FIG_00010266,FIG_00010267,FIG_00028077
FIG_00010266,FIG_00010267,FIG_00028840
FIG_00010266,FIG_00010267,FIG_00018567
FIG_00010266,FIG_00010267,FIG_00018236
FIG_00010266,FIG_00010267,FIG_00022424
FIG_00016976,FIG_00016977,FIG_00021554
FIG_00016976,FIG_00016977,FIG_00024943
FIG_00016976,FIG_00016977,FIG_00025247
FIG_00016976,FIG_00016979,FIG_00021554
FIG_00016976,FIG_00016979,FIG_00024943
FIG_00016976,FIG_00016979,FIG_00025247
FIG_00016976,FIG_00016978,FIG_00021554
FIG_00016976,FIG_00016978,FIG_00024943
FIG_00016976,FIG_00016978,FIG_00025247
FIG_00009260,FIG_00009262,FIG_00033354
FIG_00009260,FIG_00009262,FIG_00018063
FIG_00009260,FIG_00009262,FIG_00023482
FIG_00009260,FIG_00009262,FIG_00018062
FIG_00009260,FIG_00009262,FIG_00010613
FIG_00030795,FIG_00030796,FIG_00032647
FIG_00030795,FIG_00030796,FIG_00034106
FIG_00030795,FIG_00030796,FIG_00030815
FIG_00019698,FIG_00019699,FIG_00032255
FIG_00019698,FIG_00019699,FIG_00022404
FIG_00019698,FIG_00019699,FIG_00024414
FIG_00008150,FIG_00008153,FIG_00029543
FIG_00008150,FIG_00008151,FIG_00029543
FIG_00008150,FIG_00008154,FIG_00029543
FIG_00030087,FIG_00030090,FIG_00034609
FIG_00030087,FIG_00030090,FIG_00030924
FIG_00030087,FIG_00030090,FIG_00032202
FIG_00000525,FIG_00000526,FIG_00020115
FIG_00000525,FIG_00000526,FIG_00006483
FIG_00000525,FIG_00000526,FIG_00013551
FIG_00000525,FIG_00000526,FIG_00014227
FIG_00000525,FIG_00000526,FIG_00029916
FIG_00027729,FIG_00027730,FIG_00034853
FIG_00027729,FIG_00027730,FIG_00029431
FIG_00027729,FIG_00027730,FIG_00034854
FIG_00027729,FIG_00027730,FIG_00034838
FIG_00027729,FIG_00027730,FIG_00028402
FIG_00023863,FIG_00023864,FIG_00032395
FIG_00023863,FIG_00023864,FIG_00032849
FIG_00023863,FIG_00023864,FIG_00029694
FIG_00031337,FIG_00031339,FIG_00031338
FIG_00031337,FIG_00031339,FIG_00031340
FIG_00008348,FIG_00008350,FIG_00033606
FIG_00008348,FIG_00008350,FIG_00032880
FIG_00008348,FIG_00008350,FIG_00029314
FIG_00008348,FIG_00008350,FIG_00010318
FIG_00008348,FIG_00008350,FIG_00015975
FIG_00004923,FIG_00004924,FIG_00020614
FIG_00004923,FIG_00004924,FIG_00006926
FIG_00027804,FIG_00027810,FIG_00034042
FIG_00027804,FIG_00027810,FIG_00031160
FIG_00027804,FIG_00027810,FIG_00031166
FIG_00027804,FIG_00027810,FIG_00031167
FIG_00027804,FIG_00027810,FIG_00034040
FIG_00027804,FIG_00027809,FIG_00034042
FIG_00027804,FIG_00027809,FIG_00031160
FIG_00027804,FIG_00027809,FIG_00031166
FIG_00027804,FIG_00027809,FIG_00031167
FIG_00027804,FIG_00027809,FIG_00034040
FIG_00034209,FIG_00034215,FIG_00034211
FIG_00022454,FIG_00022455,FIG_00030903
FIG_00022454,FIG_00022455,FIG_00033584
FIG_00022454,FIG_00022455,FIG_00028115
FIG_00022454,FIG_00022456,FIG_00030903
FIG_00022454,FIG_00022456,FIG_00033584
FIG_00022454,FIG_00022456,FIG_00028115
FIG_00008561,FIG_00008562,FIG_00021835
FIG_00008561,FIG_00008562,FIG_00029666
FIG_00008561,FIG_00008562,FIG_00010501
FIG_00008561,FIG_00008562,FIG_00019245
FIG_00008561,FIG_00008562,FIG_00020811
FIG_00006591,FIG_00006593,FIG_00021973
FIG_00006591,FIG_00006593,FIG_00011655
FIG_00006591,FIG_00006593,FIG_00016051
FIG_00006591,FIG_00006593,FIG_00006747
FIG_00006591,FIG_00006593,FIG_00027151
FIG_00033558,FIG_00033559,FIG_00033582
FIG_00033558,FIG_00033561,FIG_00033582
FIG_00033558,FIG_00033560,FIG_00033582
FIG_00031551,FIG_00031552,FIG_00034208
FIG_00031551,FIG_00031552,FIG_00032412
FIG_00031551,FIG_00031552,FIG_00034202
FIG_00031551,FIG_00031552,FIG_00032557
FIG_00031551,FIG_00031552,FIG_00034569
FIG_00001172,FIG_00001173,FIG_00033353
FIG_00001172,FIG_00001173,FIG_00005570
FIG_00001172,FIG_00001173,FIG_00029866
FIG_00001172,FIG_00001173,FIG_00010082
FIG_00001172,FIG_00001173,FIG_00004417
FIG_00001172,FIG_00001174,FIG_00033353
FIG_00001172,FIG_00001174,FIG_00005570
FIG_00001172,FIG_00001174,FIG_00029866
FIG_00001172,FIG_00001174,FIG_00010082
FIG_00001172,FIG_00001174,FIG_00004417
FIG_00000028,FIG_00000032,FIG_00004703
FIG_00000028,FIG_00000032,FIG_00008660
FIG_00000028,FIG_00000032,FIG_00019235
FIG_00000028,FIG_00000032,FIG_00012182
FIG_00000028,FIG_00000032,FIG_00029489
FIG_00034388,FIG_00034389,FIG_00034425
FIG_00026429,FIG_00026430,FIG_00026438
FIG_00026429,FIG_00026430,FIG_00026431
FIG_00030985,FIG_00030992,FIG_00030988
FIG_00030985,FIG_00030992,FIG_00032897
FIG_00030985,FIG_00030992,FIG_00032456
FIG_00030985,FIG_00030992,FIG_00031719
FIG_00030985,FIG_00030992,FIG_00032487
FIG_00030985,FIG_00030986,FIG_00030988
FIG_00030985,FIG_00030986,FIG_00032897
FIG_00030985,FIG_00030986,FIG_00032456
FIG_00030985,FIG_00030986,FIG_00031719
FIG_00030985,FIG_00030986,FIG_00032487
FIG_00030985,FIG_00030993,FIG_00030988
FIG_00030985,FIG_00030993,FIG_00032897
FIG_00030985,FIG_00030993,FIG_00032456
FIG_00030985,FIG_00030993,FIG_00031719
FIG_00030985,FIG_00030993,FIG_00032487
FIG_00004561,FIG_00004562,FIG_00016002
FIG_00004561,FIG_00004562,FIG_00017973
FIG_00004561,FIG_00004562,FIG_00014776
FIG_00004561,FIG_00004562,FIG_00028081
FIG_00004561,FIG_00004562,FIG_00015613
FIG_00014568,FIG_00014569,FIG_00019713
FIG_00014568,FIG_00014569,FIG_00017523
FIG_00014568,FIG_00014569,FIG_00018719
FIG_00014568,FIG_00014569,FIG_00015181
FIG_00014568,FIG_00014569,FIG_00015947
FIG_00000774,FIG_00000775,FIG_00005126
FIG_00000774,FIG_00000775,FIG_00013222
FIG_00000774,FIG_00000775,FIG_00007742
FIG_00000774,FIG_00000775,FIG_00005124
FIG_00000774,FIG_00000775,FIG_00005125
FIG_00000774,FIG_00000776,FIG_00005126
FIG_00000774,FIG_00000776,FIG_00013222
FIG_00000774,FIG_00000776,FIG_00007742
FIG_00000774,FIG_00000776,FIG_00005124
FIG_00000774,FIG_00000776,FIG_00005125
FIG_00029906,FIG_00029908,FIG_00029909
FIG_00029906,FIG_00029908,FIG_00032033
FIG_00029906,FIG_00029908,FIG_00030494
FIG_00011355,FIG_00011360,FIG_00030182
FIG_00011355,FIG_00011360,FIG_00031715
FIG_00011355,FIG_00011360,FIG_00030181
FIG_00011355,FIG_00011360,FIG_00034502
FIG_00031996,FIG_00031998,FIG_00034557
FIG_00031996,FIG_00031998,FIG_00034244
FIG_00031996,FIG_00031999,FIG_00034557
FIG_00031996,FIG_00031999,FIG_00034244
FIG_00031996,FIG_00031997,FIG_00034557
FIG_00031996,FIG_00031997,FIG_00034244
FIG_00028958,FIG_00028959,FIG_00033768
