query_index,candidate_index,query_figure_id,candidate_figure_id,query_paper_id,candidate_paper_id,query_field,candidate_field,similarity,rank
3759,27547,FIG_00003760,FIG_00027548,2605.28030v1,2601.23231v1,AI,IMAGING,0.9591575860977173,11
3759,6700,FIG_00003760,FIG_00006701,2605.28030v1,2605.27255v2,AI,AI,0.9588664174079895,12
3759,5001,FIG_00003760,FIG_00005002,2605.28030v1,2605.27255v1,AI,AI,0.9588664174079895,13
3759,3762,FIG_00003760,FIG_00003763,2605.28030v1,2605.28030v1,AI,AI,0.958127498626709,14
3759,11310,FIG_00003760,FIG_00011311,2605.28030v1,2605.26358v1,AI,ML,0.9580690264701843,15
3759,34688,FIG_00003760,FIG_00034689,2605.28030v1,2605.31366v1,AI,SIGNAL,0.9569047689437866,16
3759,6751,FIG_00003760,FIG_00006752,2605.28030v1,2605.31272v1,AI,ML,0.9564712047576904,17
3759,14602,FIG_00003760,FIG_00014603,2605.28030v1,2605.19885v1,AI,IMAGING,0.9560796022415161,18
3760,3762,FIG_00003761,FIG_00003763,2605.28030v1,2605.28030v1,AI,AI,0.9912130832672119,1
3760,3761,FIG_00003761,FIG_00003762,2605.28030v1,2605.28030v1,AI,AI,0.9567524194717407,2
3761,34809,FIG_00003762,FIG_00034810,2605.28030v1,2605.29679v1,AI,SIGNAL,0.976658284664154,1
3761,28091,FIG_00003762,FIG_00028092,2605.28030v1,2601.16011v1,AI,IMAGING,0.9739698171615601,2
3761,9357,FIG_00003762,FIG_00009358,2605.28030v1,2605.28561v1,AI,ML,0.9668304920196533,3
3761,11460,FIG_00003762,FIG_00011461,2605.28030v1,2605.26271v1,AI,ML,0.9664299488067627,4
3761,19880,FIG_00003762,FIG_00019881,2605.28030v1,2602.13984v3,AI,IMAGING,0.9651914834976196,5
3761,7563,FIG_00003762,FIG_00007564,2605.28030v1,2605.30642v1,AI,ML,0.9646202325820923,6
3761,23207,FIG_00003762,FIG_00023208,2605.28030v1,2605.19881v1,AI,ROBOTICS,0.964497447013855,7
3761,23632,FIG_00003762,FIG_00023633,2605.28030v1,2605.18746v2,AI,ROBOTICS,0.9639149904251099,8
3761,19881,FIG_00003762,FIG_00019882,2605.28030v1,2602.13984v3,AI,IMAGING,0.9624495506286621,9
3761,3762,FIG_00003762,FIG_00003763,2605.28030v1,2605.28030v1,AI,AI,0.9624221920967102,10
3761,10995,FIG_00003762,FIG_00010996,2605.28030v1,2605.26582v1,AI,ML,0.9618082046508789,11
3761,27547,FIG_00003762,FIG_00027548,2605.28030v1,2601.23231v1,AI,IMAGING,0.9604765772819519,12
3761,26744,FIG_00003762,FIG_00026745,2605.28030v1,2605.09376v1,AI,ROBOTICS,0.9584833383560181,13
3761,11310,FIG_00003762,FIG_00011311,2605.28030v1,2605.26358v1,AI,ML,0.9570580124855042,14
3761,6751,FIG_00003762,FIG_00006752,2605.28030v1,2605.31272v1,AI,ML,0.956249475479126,15
3761,29581,FIG_00003762,FIG_00029582,2605.28030v1,2605.01472v1,AI,BIOINFO,0.9544327259063721,16
3762,34809,FIG_00003763,FIG_00034810,2605.28030v1,2605.29679v1,AI,SIGNAL,0.9590950012207031,1
3764,3765,FIG_00003765,FIG_00003766,2605.28030v1,2605.28030v1,AI,AI,0.9989374876022339,1
3767,10554,FIG_00003768,FIG_00010555,2605.28025v1,2605.27088v1,AI,ML,0.9540160894393921,1
3767,29364,FIG_00003768,FIG_00029365,2605.28025v1,2605.07608v1,AI,BIOINFO,0.9507287740707397,2
3768,3770,FIG_00003769,FIG_00003771,2605.28025v1,2605.28025v1,AI,AI,0.979282021522522,1
3768,7371,FIG_00003769,FIG_00007372,2605.28025v1,2605.30810v1,AI,ML,0.9528573751449585,2
3768,4509,FIG_00003769,FIG_00004510,2605.28025v1,2605.27712v1,AI,AI,0.9512258768081665,3
3770,4509,FIG_00003771,FIG_00004510,2605.28025v1,2605.27712v1,AI,AI,0.9512753486633301,1
3772,17965,FIG_00003773,FIG_00017966,2605.28023v1,2603.18544v1,AI,IMAGING,0.9601458311080933,1
3772,20948,FIG_00003773,FIG_00020949,2605.28023v1,2605.22570v1,AI,CV,0.9596236944198608,2
3772,31696,FIG_00003773,FIG_00031697,2605.28023v1,2602.04883v2,AI,BIOINFO,0.9570246934890747,3
3772,5902,FIG_00003773,FIG_00005903,2605.28023v1,2605.30826v1,AI,AI,0.9568789005279541,4
3772,29160,FIG_00003773,FIG_00029161,2605.28023v1,2605.14812v1,AI,BIOINFO,0.9550387859344482,5
3772,9360,FIG_00003773,FIG_00009361,2605.28023v1,2605.28561v1,AI,ML,0.9540880918502808,6
3772,29442,FIG_00003773,FIG_00029443,2605.28023v1,2605.04908v1,AI,BIOINFO,0.9532389640808105,7
3772,6046,FIG_00003773,FIG_00006047,2605.28023v1,2605.30716v1,AI,AI,0.9531934857368469,8
3772,21551,FIG_00003773,FIG_00021552,2605.28023v1,2605.25829v1,AI,ROBOTICS,0.9526522159576416,9
3772,33405,FIG_00003773,FIG_00033406,2605.28023v1,2512.07064v1,AI,BIOINFO,0.9523012638092041,10
3772,34591,FIG_00003773,FIG_00034592,2605.28023v1,2511.06269v1,AI,BIOINFO,0.9520903825759888,11
3772,6047,FIG_00003773,FIG_00006048,2605.28023v1,2605.30716v1,AI,AI,0.9517377614974976,12
3772,25655,FIG_00003773,FIG_00025656,2605.28023v1,2605.12369v1,AI,ROBOTICS,0.9516986608505249,13
3772,4341,FIG_00003773,FIG_00004342,2605.28023v1,2605.27789v1,AI,AI,0.9513483047485352,14
3772,33302,FIG_00003773,FIG_00033303,2605.28023v1,2512.11511v1,AI,BIOINFO,0.9511595964431763,15
3774,30856,FIG_00003775,FIG_00030857,2605.28023v1,2603.11476v1,AI,BIOINFO,0.9598239064216614,1
3774,30846,FIG_00003775,FIG_00030847,2605.28023v1,2603.11476v1,AI,BIOINFO,0.9550989866256714,2
3780,3781,FIG_00003781,FIG_00003782,2605.28010v1,2605.28010v1,AI,AI,0.9857913255691528,1
3794,27366,FIG_00003795,FIG_00027367,2605.28008v1,2605.06662v1,AI,ROBOTICS,0.9511677622795105,1
3796,3803,FIG_00003797,FIG_00003804,2605.28008v1,2605.28008v1,AI,AI,0.9715096354484558,1
3797,13180,FIG_00003798,FIG_00013181,2605.28008v1,2605.29460v1,AI,CV,0.9594370126724243,1
3797,6146,FIG_00003798,FIG_00006147,2605.28008v1,2605.30651v1,AI,AI,0.959084689617157,2
3797,14353,FIG_00003798,FIG_00014354,2605.28008v1,2605.23282v1,AI,IMAGING,0.9566116333007812,3
3797,9198,FIG_00003798,FIG_00009199,2605.28008v1,2605.28626v1,AI,ML,0.9550449252128601,4
3797,31896,FIG_00003798,FIG_00031897,2605.28008v1,2602.01751v2,AI,BIOINFO,0.9535740613937378,5
3797,10041,FIG_00003798,FIG_00010042,2605.28008v1,2605.27788v1,AI,ML,0.9527591466903687,6
3797,4888,FIG_00003798,FIG_00004889,2605.28008v1,2605.27358v1,AI,AI,0.9520489573478699,7
3797,4887,FIG_00003798,FIG_00004888,2605.28008v1,2605.27358v1,AI,AI,0.9515676498413086,8
3797,30691,FIG_00003798,FIG_00030692,2605.28008v1,2603.17191v1,AI,BIOINFO,0.9505859613418579,9
3797,33894,FIG_00003798,FIG_00033895,2605.28008v1,2512.00283v3,AI,BIOINFO,0.9504568576812744,10
3800,3801,FIG_00003801,FIG_00003802,2605.28008v1,2605.28008v1,AI,AI,0.9502696990966797,1
3804,27644,FIG_00003805,FIG_00027645,2605.28008v1,2601.22755v2,AI,IMAGING,0.9507326483726501,1
3819,8794,FIG_00003820,FIG_00008795,2605.28001v1,2605.29139v1,AI,ML,0.958993136882782,1
3819,23419,FIG_00003820,FIG_00023420,2605.28001v1,2605.19294v1,AI,ROBOTICS,0.9549878835678101,2
3820,9894,FIG_00003821,FIG_00009895,2605.28001v1,2605.27968v1,AI,ML,0.9716571569442749,1
3820,9162,FIG_00003821,FIG_00009163,2605.28001v1,2605.28675v1,AI,ML,0.9700199365615845,2
3820,9681,FIG_00003821,FIG_00009682,2605.28001v1,2605.28198v1,AI,ML,0.9679285883903503,3
3820,29706,FIG_00003821,FIG_00029707,2605.28001v1,2604.26498v2,AI,BIOINFO,0.9661372900009155,4
3820,8019,FIG_00003821,FIG_00008020,2605.28001v1,2605.30190v1,AI,ML,0.9630855321884155,5
3820,29591,FIG_00003821,FIG_00029592,2605.28001v1,2605.01290v1,AI,BIOINFO,0.958674967288971,6
3820,16340,FIG_00003821,FIG_00016341,2605.28001v1,2604.15561v1,AI,IMAGING,0.9584769010543823,7
3820,21357,FIG_00003821,FIG_00021358,2605.28001v1,2605.27046v1,AI,ROBOTICS,0.958090603351593,8
3820,7189,FIG_00003821,FIG_00007190,2605.28001v1,2605.30952v1,AI,ML,0.9577052593231201,9
3820,9679,FIG_00003821,FIG_00009680,2605.28001v1,2605.28198v1,AI,ML,0.9572713375091553,10
3820,6047,FIG_00003821,FIG_00006048,2605.28001v1,2605.30716v1,AI,AI,0.956796407699585,11
3820,5660,FIG_00003821,FIG_00005661,2605.28001v1,2605.31061v1,AI,AI,0.9566404819488525,12
3820,26747,FIG_00003821,FIG_00026748,2605.28001v1,2605.09376v1,AI,ROBOTICS,0.9553197622299194,13
3820,3841,FIG_00003821,FIG_00003842,2605.28001v1,2605.27997v1,AI,AI,0.9547980427742004,14
3820,31579,FIG_00003821,FIG_00031580,2605.28001v1,2602.10163v1,AI,BIOINFO,0.9544790983200073,15
3820,33448,FIG_00003821,FIG_00033449,2605.28001v1,2512.06294v1,AI,BIOINFO,0.9537450075149536,16
3822,3823,FIG_00003823,FIG_00003824,2605.28000v1,2605.28000v1,AI,AI,0.9802422523498535,1
3822,10650,FIG_00003823,FIG_00010651,2605.28000v1,2605.26984v1,AI,ML,0.952422559261322,2
3823,4642,FIG_00003824,FIG_00004643,2605.28000v1,2605.27646v1,AI,AI,0.9570605754852295,1
3823,3824,FIG_00003824,FIG_00003825,2605.28000v1,2605.28000v1,AI,AI,0.9528298377990723,2
3823,27136,FIG_00003824,FIG_00027137,2605.28000v1,2605.07764v1,AI,ROBOTICS,0.9519173502922058,3
3823,10650,FIG_00003824,FIG_00010651,2605.28000v1,2605.26984v1,AI,ML,0.9514944553375244,4
3828,3832,FIG_00003829,FIG_00003833,2605.27999v1,2605.27999v1,AI,AI,0.9895309209823608,1
3833,33923,FIG_00003834,FIG_00033924,2605.27999v1,2512.00126v2,AI,BIOINFO,0.9504833221435547,1
3835,3842,FIG_00003836,FIG_00003843,2605.27997v1,2605.27997v1,AI,AI,0.9598865509033203,1
3836,3840,FIG_00003837,FIG_00003841,2605.27997v1,2605.27997v1,AI,AI,0.991234540939331,1
3836,3843,FIG_00003837,FIG_00003844,2605.27997v1,2605.27997v1,AI,AI,0.9627687335014343,2
3838,3841,FIG_00003839,FIG_00003842,2605.27997v1,2605.27997v1,AI,AI,0.9884474277496338,1
3838,30500,FIG_00003839,FIG_00030501,2605.27997v1,2603.25880v1,AI,BIOINFO,0.9580472111701965,2
3838,13302,FIG_00003839,FIG_00013303,2605.27997v1,2605.29287v1,AI,CV,0.9576683044433594,3
3838,9681,FIG_00003839,FIG_00009682,2605.27997v1,2605.28198v1,AI,ML,0.9540560245513916,4
3839,3842,FIG_00003840,FIG_00003843,2605.27997v1,2605.27997v1,AI,AI,0.9601544141769409,1
3840,3843,FIG_00003841,FIG_00003844,2605.27997v1,2605.27997v1,AI,AI,0.9731482267379761,1
3841,13302,FIG_00003842,FIG_00013303,2605.27997v1,2605.29287v1,AI,CV,0.9644711017608643,1
3841,9681,FIG_00003842,FIG_00009682,2605.27997v1,2605.28198v1,AI,ML,0.9612736701965332,2
3841,30500,FIG_00003842,FIG_00030501,2605.27997v1,2603.25880v1,AI,BIOINFO,0.9556398391723633,3
3841,32965,FIG_00003842,FIG_00032966,2605.27997v1,2512.18454v2,AI,BIOINFO,0.9512835741043091,4
3844,3851,FIG_00003845,FIG_00003852,2605.27997v1,2605.27997v1,AI,AI,0.9974206686019897,1
3844,3846,FIG_00003845,FIG_00003847,2605.27997v1,2605.27997v1,AI,AI,0.9837609529495239,2
3844,9419,FIG_00003845,FIG_00009420,2605.27997v1,2605.28501v1,AI,ML,0.9679398536682129,3
3844,29925,FIG_00003845,FIG_00029926,2605.27997v1,2604.16896v1,AI,BIOINFO,0.9602118730545044,4
3844,18045,FIG_00003845,FIG_00018046,2605.27997v1,2603.17219v2,AI,IMAGING,0.9581863880157471,5
3844,23601,FIG_00003845,FIG_00023602,2605.27997v1,2605.19009v1,AI,ROBOTICS,0.9571106433868408,6
3844,11187,FIG_00003845,FIG_00011188,2605.27997v1,2605.26452v1,AI,ML,0.9565094709396362,7
3844,29619,FIG_00003845,FIG_00029620,2605.27997v1,2605.00948v1,AI,BIOINFO,0.9536620378494263,8
3844,30290,FIG_00003845,FIG_00030291,2605.27997v1,2604.04155v1,AI,BIOINFO,0.9532560706138611,9
3844,4039,FIG_00003845,FIG_00004040,2605.27997v1,2605.27911v1,AI,AI,0.9530693292617798,10
3844,9753,FIG_00003845,FIG_00009754,2605.27997v1,2605.28137v1,AI,ML,0.9515913724899292,11
3845,3847,FIG_00003846,FIG_00003848,2605.27997v1,2605.27997v1,AI,AI,0.9859577417373657,1
3845,3848,FIG_00003846,FIG_00003849,2605.27997v1,2605.27997v1,AI,AI,0.9739773273468018,2
3845,3850,FIG_00003846,FIG_00003851,2605.27997v1,2605.27997v1,AI,AI,0.9558846950531006,3
3845,3849,FIG_00003846,FIG_00003850,2605.27997v1,2605.27997v1,AI,AI,0.9536421298980713,4
3845,3852,FIG_00003846,FIG_00003853,2605.27997v1,2605.27997v1,AI,AI,0.9502724409103394,5
3846,3851,FIG_00003847,FIG_00003852,2605.27997v1,2605.27997v1,AI,AI,0.9819059371948242,1
3846,29925,FIG_00003847,FIG_00029926,2605.27997v1,2604.16896v1,AI,BIOINFO,0.9646389484405518,2
3846,9419,FIG_00003847,FIG_00009420,2605.27997v1,2605.28501v1,AI,ML,0.9612600803375244,3
3846,23601,FIG_00003847,FIG_00023602,2605.27997v1,2605.19009v1,AI,ROBOTICS,0.956507682800293,4
3846,30290,FIG_00003847,FIG_00030291,2605.27997v1,2604.04155v1,AI,BIOINFO,0.9541419744491577,5
3846,29619,FIG_00003847,FIG_00029620,2605.27997v1,2605.00948v1,AI,BIOINFO,0.9520431756973267,6
3846,32058,FIG_00003847,FIG_00032059,2605.27997v1,2601.18819v1,AI,BIOINFO,0.9500775337219238,7
3846,18045,FIG_00003847,FIG_00018046,2605.27997v1,2603.17219v2,AI,IMAGING,0.950009822845459,8
3847,3848,FIG_00003848,FIG_00003849,2605.27997v1,2605.27997v1,AI,AI,0.9656633138656616,1
3847,3849,FIG_00003848,FIG_00003850,2605.27997v1,2605.27997v1,AI,AI,0.9582242965698242,2
3847,3850,FIG_00003848,FIG_00003851,2605.27997v1,2605.27997v1,AI,AI,0.9549081325531006,3
3847,3852,FIG_00003848,FIG_00003853,2605.27997v1,2605.27997v1,AI,AI,0.9539177417755127,4
3848,3850,FIG_00003849,FIG_00003851,2605.27997v1,2605.27997v1,AI,AI,0.9626362323760986,1
3848,3849,FIG_00003849,FIG_00003850,2605.27997v1,2605.27997v1,AI,AI,0.9580639600753784,2
3848,3852,FIG_00003849,FIG_00003853,2605.27997v1,2605.27997v1,AI,AI,0.9525684714317322,3
3849,3852,FIG_00003850,FIG_00003853,2605.27997v1,2605.27997v1,AI,AI,0.9773043990135193,1
3849,3850,FIG_00003850,FIG_00003851,2605.27997v1,2605.27997v1,AI,AI,0.9731279611587524,2
3850,3852,FIG_00003851,FIG_00003853,2605.27997v1,2605.27997v1,AI,AI,0.9926735162734985,1
3851,9419,FIG_00003852,FIG_00009420,2605.27997v1,2605.28501v1,AI,ML,0.9692986011505127,1
3851,11187,FIG_00003852,FIG_00011188,2605.27997v1,2605.26452v1,AI,ML,0.957763135433197,2
3851,18045,FIG_00003852,FIG_00018046,2605.27997v1,2603.17219v2,AI,IMAGING,0.9560689926147461,3
3851,29925,FIG_00003852,FIG_00029926,2605.27997v1,2604.16896v1,AI,BIOINFO,0.9542731046676636,4
3851,4039,FIG_00003852,FIG_00004040,2605.27997v1,2605.27911v1,AI,AI,0.9538556337356567,5
3851,23601,FIG_00003852,FIG_00023602,2605.27997v1,2605.19009v1,AI,ROBOTICS,0.953628659248352,6
3851,9753,FIG_00003852,FIG_00009754,2605.27997v1,2605.28137v1,AI,ML,0.9515014290809631,7
3858,30789,FIG_00003859,FIG_00030790,2605.27996v1,2603.14806v1,AI,BIOINFO,0.9677282571792603,1
3858,16827,FIG_00003859,FIG_00016828,2605.27996v1,2604.07402v1,AI,IMAGING,0.9601714015007019,2
3858,6573,FIG_00003859,FIG_00006574,2605.27996v1,2605.30393v1,AI,AI,0.9560123085975647,3
3858,27537,FIG_00003859,FIG_00027538,2605.27996v1,2601.23231v1,AI,IMAGING,0.9523046016693115,4
3859,13762,FIG_00003860,FIG_00013763,2605.27996v1,2605.31321v1,AI,ROBOTICS,0.9607957601547241,1
3859,22261,FIG_00003860,FIG_00022262,2605.27996v1,2605.22748v1,AI,ROBOTICS,0.958111047744751,2
3859,5568,FIG_00003860,FIG_00005569,2605.27996v1,2605.31126v1,AI,AI,0.9532014727592468,3
3865,22616,FIG_00003866,FIG_00022617,2605.27995v2,2605.21714v1,AI,ROBOTICS,0.9514150619506836,1
3866,8572,FIG_00003867,FIG_00008573,2605.27995v2,2605.29525v1,AI,ML,0.9588634967803955,1
3866,26394,FIG_00003867,FIG_00026395,2605.27995v2,2605.10094v2,AI,ROBOTICS,0.9580138921737671,2
3866,4341,FIG_00003867,FIG_00004342,2605.27995v2,2605.27789v1,AI,AI,0.9546935558319092,3
3866,23534,FIG_00003867,FIG_00023535,2605.27995v2,2605.19120v1,AI,ROBOTICS,0.9533818960189819,4
3866,31478,FIG_00003867,FIG_00031479,2605.27995v2,2602.13398v1,AI,BIOINFO,0.9528836011886597,5
3866,8599,FIG_00003867,FIG_00008600,2605.27995v2,2605.29494v1,AI,ML,0.9504404067993164,6
3866,9753,FIG_00003867,FIG_00009754,2605.27995v2,2605.28137v1,AI,ML,0.9500624537467957,7
3892,3893,FIG_00003893,FIG_00003894,2605.27981v1,2605.27981v1,AI,AI,0.9786061644554138,1
3903,3904,FIG_00003904,FIG_00003905,2605.27970v1,2605.27970v1,AI,AI,0.9902986288070679,1
3907,34586,FIG_00003908,FIG_00034587,2605.27970v1,2511.06426v2,AI,BIOINFO,0.9515768885612488,1
3908,3909,FIG_00003909,FIG_00003910,2605.27970v1,2605.27970v1,AI,AI,0.9800423383712769,1
3910,3911,FIG_00003911,FIG_00003912,2605.27970v1,2605.27970v1,AI,AI,0.9561103582382202,1
3912,3914,FIG_00003913,FIG_00003915,2605.27970v1,2605.27970v1,AI,AI,0.9654645919799805,1
3913,3915,FIG_00003914,FIG_00003916,2605.27970v1,2605.27970v1,AI,AI,0.9815115928649902,1
3915,3917,FIG_00003916,FIG_00003918,2605.27970v1,2605.27970v1,AI,AI,0.9592009782791138,1
3918,3923,FIG_00003919,FIG_00003924,2605.27970v1,2605.27970v1,AI,AI,0.9883207082748413,1
3918,3920,FIG_00003919,FIG_00003921,2605.27970v1,2605.27970v1,AI,AI,0.9723483324050903,2
3918,3919,FIG_00003919,FIG_00003920,2605.27970v1,2605.27970v1,AI,AI,0.9576915502548218,3
3918,32654,FIG_00003919,FIG_00032655,2605.27970v1,2601.00608v1,AI,BIOINFO,0.9544603824615479,4
3918,9726,FIG_00003919,FIG_00009727,2605.27970v1,2605.28153v1,AI,ML,0.9540503025054932,5
3919,3920,FIG_00003920,FIG_00003921,2605.27970v1,2605.27970v1,AI,AI,0.9723320603370667,1
3919,5157,FIG_00003920,FIG_00005158,2605.27970v1,2605.27140v1,AI,AI,0.9722007513046265,2
3919,23605,FIG_00003920,FIG_00023606,2605.27970v1,2605.19009v1,AI,ROBOTICS,0.9691510796546936,3
3919,24632,FIG_00003920,FIG_00024633,2605.27970v1,2605.15528v1,AI,ROBOTICS,0.9647840261459351,4
3919,4238,FIG_00003920,FIG_00004239,2605.27970v1,2605.27850v1,AI,AI,0.9640733003616333,5
3919,6955,FIG_00003920,FIG_00006956,2605.27970v1,2605.31111v1,AI,ML,0.957426130771637,6
3919,7626,FIG_00003920,FIG_00007627,2605.27970v1,2605.30612v1,AI,ML,0.9570478200912476,7
3919,24628,FIG_00003920,FIG_00024629,2605.27970v1,2605.15528v1,AI,ROBOTICS,0.9560743570327759,8
3919,9726,FIG_00003920,FIG_00009727,2605.27970v1,2605.28153v1,AI,ML,0.9559291005134583,9
3919,25330,FIG_00003920,FIG_00025331,2605.27970v1,2605.13131v1,AI,ROBOTICS,0.9558420181274414,10
3919,6597,FIG_00003920,FIG_00006598,2605.27970v1,2605.29796v2,AI,AI,0.9556070566177368,11
3919,10950,FIG_00003920,FIG_00010951,2605.27970v1,2605.26606v1,AI,ML,0.9554060697555542,12
3919,24630,FIG_00003920,FIG_00024631,2605.27970v1,2605.15528v1,AI,ROBOTICS,0.9553295373916626,13
3919,7625,FIG_00003920,FIG_00007626,2605.27970v1,2605.30612v1,AI,ML,0.955191969871521,14
3919,33482,FIG_00003920,FIG_00033483,2605.27970v1,2512.05794v3,AI,BIOINFO,0.9545323848724365,15
3919,8916,FIG_00003920,FIG_00008917,2605.27970v1,2605.29002v1,AI,ML,0.954412579536438,16
3920,3923,FIG_00003921,FIG_00003924,2605.27970v1,2605.27970v1,AI,AI,0.9705935716629028,1
3920,7219,FIG_00003921,FIG_00007220,2605.27970v1,2605.30914v1,AI,ML,0.9674822092056274,2
3920,4948,FIG_00003921,FIG_00004949,2605.27970v1,2605.27286v1,AI,AI,0.9654432535171509,3
3920,10949,FIG_00003921,FIG_00010950,2605.27970v1,2605.26606v1,AI,ML,0.963140606880188,4
3920,10946,FIG_00003921,FIG_00010947,2605.27970v1,2605.26606v1,AI,ML,0.9628970623016357,5
3920,10940,FIG_00003921,FIG_00010941,2605.27970v1,2605.26606v1,AI,ML,0.9623649716377258,6
3920,25330,FIG_00003921,FIG_00025331,2605.27970v1,2605.13131v1,AI,ROBOTICS,0.9613306522369385,7
3920,24369,FIG_00003921,FIG_00024370,2605.27970v1,2605.16009v1,AI,ROBOTICS,0.9612679481506348,8
3920,13430,FIG_00003921,FIG_00013431,2605.27970v1,2605.29012v1,AI,CV,0.96021968126297,9
3920,25164,FIG_00003921,FIG_00025165,2605.27970v1,2605.23972v1,AI,ROBOTICS,0.9581544399261475,10
3920,5965,FIG_00003921,FIG_00005966,2605.27970v1,2605.30794v1,AI,AI,0.9581007957458496,11
3920,10950,FIG_00003921,FIG_00010951,2605.27970v1,2605.26606v1,AI,ML,0.9571133255958557,12
3920,11404,FIG_00003921,FIG_00011405,2605.27970v1,2605.26315v1,AI,ML,0.9567571878433228,13
3920,10943,FIG_00003921,FIG_00010944,2605.27970v1,2605.26606v1,AI,ML,0.9564899802207947,14
3920,10938,FIG_00003921,FIG_00010939,2605.27970v1,2605.26606v1,AI,ML,0.9562364816665649,15
3920,10935,FIG_00003921,FIG_00010936,2605.27970v1,2605.26606v1,AI,ML,0.9561604261398315,16
3920,10934,FIG_00003921,FIG_00010935,2605.27970v1,2605.26606v1,AI,ML,0.9559375047683716,17
3921,3924,FIG_00003922,FIG_00003925,2605.27970v1,2605.27970v1,AI,AI,0.9626479148864746,1
3921,3925,FIG_00003922,FIG_00003926,2605.27970v1,2605.27970v1,AI,AI,0.9591261148452759,2
3921,3922,FIG_00003922,FIG_00003923,2605.27970v1,2605.27970v1,AI,AI,0.9578943252563477,3
3921,3926,FIG_00003922,FIG_00003927,2605.27970v1,2605.27970v1,AI,AI,0.9578059911727905,4
3923,32654,FIG_00003924,FIG_00032655,2605.27970v1,2601.00608v1,AI,BIOINFO,0.9581636190414429,1
3925,3926,FIG_00003926,FIG_00003927,2605.27970v1,2605.27970v1,AI,AI,0.9996440410614014,1
3928,32743,FIG_00003929,FIG_00032744,2605.27967v1,2512.24427v2,AI,BIOINFO,0.956052303314209,1
3930,29703,FIG_00003931,FIG_00029704,2605.27967v1,2604.26498v2,AI,BIOINFO,0.9625890254974365,1
3930,25655,FIG_00003931,FIG_00025656,2605.27967v1,2605.12369v1,AI,ROBOTICS,0.9566388130187988,2
3930,20948,FIG_00003931,FIG_00020949,2605.27967v1,2605.22570v1,AI,CV,0.9545319080352783,3
3930,6047,FIG_00003931,FIG_00006048,2605.27967v1,2605.30716v1,AI,AI,0.9532157182693481,4
3930,10570,FIG_00003931,FIG_00010571,2605.27967v1,2605.27063v1,AI,ML,0.9513518810272217,5
3930,6744,FIG_00003931,FIG_00006745,2605.27967v1,2605.31272v1,AI,ML,0.9511916637420654,6
3930,34591,FIG_00003931,FIG_00034592,2605.27967v1,2511.06269v1,AI,BIOINFO,0.9506239891052246,7
3930,28838,FIG_00003931,FIG_00028839,2605.27967v1,2605.20885v1,AI,BIOINFO,0.950074315071106,8
3936,3937,FIG_00003937,FIG_00003938,2605.27965v1,2605.27965v1,AI,AI,0.998654842376709,1
3948,3950,FIG_00003949,FIG_00003951,2605.27959v2,2605.27959v2,AI,AI,0.9895730018615723,1
3957,28097,FIG_00003958,FIG_00028098,2605.27958v1,2601.16011v1,AI,IMAGING,0.9714035391807556,1
3957,23562,FIG_00003958,FIG_00023563,2605.27958v1,2605.19104v1,AI,ROBOTICS,0.970611572265625,2
3957,13065,FIG_00003958,FIG_00013066,2605.27958v1,2605.29583v1,AI,CV,0.9689579010009766,3
3957,10958,FIG_00003958,FIG_00010959,2605.27958v1,2605.26600v1,AI,ML,0.9635501503944397,4
3957,23811,FIG_00003958,FIG_00023812,2605.27958v1,2605.18059v1,AI,ROBOTICS,0.9626927375793457,5
3957,19287,FIG_00003958,FIG_00019288,2605.27958v1,2602.23782v1,AI,IMAGING,0.9608749151229858,6
3957,10970,FIG_00003958,FIG_00010971,2605.27958v1,2605.26595v1,AI,ML,0.9596694707870483,7
3957,15402,FIG_00003958,FIG_00015403,2605.27958v1,2605.06727v1,AI,IMAGING,0.9581161141395569,8
3957,20324,FIG_00003958,FIG_00020325,2605.27958v1,2602.13293v2,AI,IMAGING,0.9560350179672241,9
3957,13729,FIG_00003958,FIG_00013730,2605.27958v1,2605.31387v1,AI,ROBOTICS,0.9557061791419983,10
3957,23413,FIG_00003958,FIG_00023414,2605.27958v1,2605.19294v1,AI,ROBOTICS,0.9555147886276245,11
3957,34810,FIG_00003958,FIG_00034811,2605.27958v1,2605.29679v1,AI,SIGNAL,0.9554494619369507,12
3957,26178,FIG_00003958,FIG_00026179,2605.27958v1,2605.10821v1,AI,ROBOTICS,0.9549511671066284,13
3957,13730,FIG_00003958,FIG_00013731,2605.27958v1,2605.31387v1,AI,ROBOTICS,0.953570544719696,14
3957,31969,FIG_00003958,FIG_00031970,2605.27958v1,2602.00197v2,AI,BIOINFO,0.9533535242080688,15
3957,23810,FIG_00003958,FIG_00023811,2605.27958v1,2605.18059v1,AI,ROBOTICS,0.9528554081916809,16
3957,34808,FIG_00003958,FIG_00034809,2605.27958v1,2605.29679v1,AI,SIGNAL,0.9525532722473145,17
3957,8273,FIG_00003958,FIG_00008274,2605.27958v1,2605.29913v1,AI,ML,0.9523570537567139,18
3958,9186,FIG_00003959,FIG_00009187,2605.27958v1,2605.28649v1,AI,ML,0.9714012145996094,1
3958,6945,FIG_00003959,FIG_00006946,2605.27958v1,2605.31111v1,AI,ML,0.9660656452178955,2
3958,19702,FIG_00003959,FIG_00019703,2605.27958v1,2602.17929v2,AI,IMAGING,0.9655749797821045,3
